index,text,audio_path
6474,lufthansa eight whiskey tango descend flight level two nine zero,audio_files/audio_6474.wav
6475,flight level two eight zero to agnav,audio_files/audio_6475.wav
6476,cleared for takeoff runway three one csa four mike bravo,audio_files/audio_6476.wav
6477,easy eight three whiskey golf taxi via papa lima kilo hotel stand three,audio_files/audio_6477.wav
6478,approach three one smart wings one zero seven papa,audio_files/audio_6478.wav
6479,seven eight seven right via delta and one two one nine see you later,audio_files/audio_6479.wav
6480,eight six three at level three six zero inboudn rapet,audio_files/audio_6480.wav
6481,after ditis direct varik then kemad,audio_files/audio_6481.wav
6482,sky travel one one zero two approaching holding three one we are ready for depa,audio_files/audio_6482.wav
6483,lot five two six contact praha radar one one eight decimal three seven five,audio_files/audio_6483.wav
6484,malev eight two four ils established runway one three,audio_files/audio_6484.wav
6485,descending thre,audio_files/audio_6485.wav
6486,reducing speed one sixty four miles final air france one seven eight two,audio_files/audio_6486.wav
6487,affirm heading zero four zero to the right,audio_files/audio_6487.wav
6488,sky travel one zero three four you,audio_files/audio_6488.wav
6489,france two four,audio_files/audio_6489.wav
6490,heading two two zero speed two,audio_files/audio_6490.wav
6491,sierra,audio_files/audio_6491.wav
6492,line up runway one three csa five six zero,audio_files/audio_6492.wav
6493,klm one eight three eight contact praha one three three decimal three nine zero good bye one three three three nine bye bye klm one eight three eight,audio_files/audio_6493.wav
6494,jobair zero five one papa now proceed direct to,audio_files/audio_6494.wav
6495,descend flight level one one zero csa nine six,audio_files/audio_6495.wav
6496,lot five two papa continue present heading vectoring ils approach runway three one descend five thousand feet qnh one zero two three,audio_files/audio_6496.wav
6497,lot three delta victor praha hello radar contact confirm requested cruising level three seven zero,audio_files/audio_6497.wav
6498,maintaining heading and five thousand feet air france one nine eight romeo,audio_files/audio_6498.wav
6499,lufthansa seven five zero continue climb flight level three four zero,audio_files/audio_6499.wav
6500,continue nor shuttle three five eight,audio_files/audio_6500.wav
6501,csa eight zero three descend flight level one one zero,audio_files/audio_6501.wav
6502,izrael two five to the left and the ground one two one point nine,audio_files/audio_6502.wav
6503,roger descending flight level one three zero,audio_files/audio_6503.wav
6504,for shortcut call you,audio_files/audio_6504.wav
6505,delta charlie november oscar bravo praha radar contact,audio_files/audio_6505.wav
6506,three six zero nine eight hotel thank you,audio_files/audio_6506.wav
6507,csa seven zero one reduce minimum approach spee,audio_files/audio_6507.wav
6508,one three six decimal four zero five,audio_files/audio_6508.wav
6509,praha good day lufthansa seven one four heavy passing level two two seven climbing level two eight zero,audio_files/audio_6509.wav
6510,ing flight level one three zero,audio_files/audio_6510.wav
6511,slovak airforce seven four four five frequency change approved dopocutia pekny let,audio_files/audio_6511.wav
6512,csa nine two one reduce two three zero knots,audio_files/audio_6512.wav
6513,sky travel six seven zero stand one,audio_files/audio_6513.wav
6514,lufthansa nine kilo yankee i,audio_files/audio_6514.wav
6515,air france one zero eight two descend flight level eight zero,audio_files/audio_6515.wav
6516,csa nine seven eight runway one three cleared for takeoff wind one nine zero degrees three knots,audio_files/audio_6516.wav
6517,csa five seven two one line up runway three one lining up runway three one c,audio_files/audio_6517.wav
6518,delta charlie victor hotel alfa contact munich one three two decimal one five five good bye,audio_files/audio_6518.wav
6519,two five three eight,audio_files/audio_6519.wav
6520,lf bravo zulu stand echo two bravo,audio_files/audio_6520.wav
6521,hello praha radar sky travel one one nine two climbing level one six zero to voz,audio_files/audio_6521.wav
6522,lufthansa six tango uniform climbing flight level three one zero,audio_files/audio_6522.wav
6523,one two one nine csa seven kilo golf,audio_files/audio_6523.wav
6524,lufthansa two foxtrot romeo roger further climb in five minutes due crossing traffic,audio_files/audio_6524.wav
6525,roger flight level three three zero alfa bravo delta five one zero,audio_files/audio_6525.wav
6526,we have radar contact proceed direct elmek,audio_files/audio_6526.wav
6527,one five bravo thank you,audio_files/audio_6527.wav
6528,lufthansa seven one eight climb to flight level two nine zero,audio_files/audio_6528.wav
6529,triple three hello radar contact descend flight level two nine zero,audio_files/audio_6529.wav
6530,wizz air five five seven right turn heading one nine zero,audio_files/audio_6530.wav
6531,csa five delta romeo descend flight level nine zero radar one one nine zero,audio_files/audio_6531.wav
6532,ngo romeo bravo,audio_files/audio_6532.wav
6533,one four four,audio_files/audio_6533.wav
6534,tower lufthansa two mike echo on the way to holding to,audio_files/audio_6534.wav
6535,november golf alfa contact praha radar one one eight decimal three seven five,audio_files/audio_6535.wav
6536,ne one nine zero britair,audio_files/audio_6536.wav
6537,csa seven two charlie line up runway three one,audio_files/audio_6537.wav
6538,two seven zero eight to right heading three one zero csa eight three five leaving holding,audio_files/audio_6538.wav
6539,seven eight five maintaining flight level,audio_files/audio_6539.wav
6540,good afternoon ryan air six seven two eight praha radar contact descend flight level two nine zero descend flight level two nine zero ryan air six seven two eight,audio_files/audio_6540.wav
6541,climbing flight level nine zero csa leve seven zero two,audio_files/audio_6541.wav
6542,jet airways three one l,audio_files/audio_6542.wav
6543,praha good evening easy five four nine seven information november descending flight level one seven zero to lomki,audio_files/audio_6543.wav
6544,one eight line up run,audio_files/audio_6544.wav
6545,ok direct oscar kilo,audio_files/audio_6545.wav
6546,delta charlie victor hotel alfa praha radar contact,audio_files/audio_6546.wav
6547,hansa eight whiskey tango contact praha one three fi,audio_files/audio_6547.wav
6548,ruzyne tower good evening air france one zero eig,audio_files/audio_6548.wav
6549,reducing two fifty csa four yankee alfa,audio_files/audio_6549.wav
6550,oscar kilo india uniform oscar,audio_files/audio_6550.wav
6551,speed bird four alfa charlie contact ruzyne ground one two one decimal nine good bye,audio_files/audio_6551.wav
6552,sky travel one one zero three contact praha one two seven one two five,audio_files/audio_6552.wav
6553,ing four hundred,audio_files/audio_6553.wav
6554,csa four two zero climb to flight level three seven zero pepik three four zero or above,audio_files/audio_6554.wav
6555,csa four charlie zulu ruzyne tower roger,audio_files/audio_6555.wav
6556,mike lima india for lower call praha one two seven decimal eight two five good,audio_files/audio_6556.wav
6557,nor shuttle three seven three zero praha radar contact,audio_files/audio_6557.wav
6558,one two zero currently free speed call you back for reducing quebec is current one zero one nine,audio_files/audio_6558.wav
6559,lufthansa two five four zero climbing flight,audio_files/audio_6559.wav
6560,lufthansa two alfa charlie commence descend,audio_files/audio_6560.wav
6561,sky travel one one nine two climb flight level three five zero flight level three five zero sky travel one one nine two,audio_files/audio_6561.wav
6562,lot three nine papa proceed to agava squawk one four five two,audio_files/audio_6562.wav
6563,zero seven,audio_files/audio_6563.wav
6564,and turn left heading zero six zero turning left to zero six zero and down four thousand feet one zero two two air france one seven eight two,audio_files/audio_6564.wav
6565,roger contact tower one one eight one see you later,audio_files/audio_6565.wav
6566,tower csa five delta romeo establish runway one three,audio_files/audio_6566.wav
6567,austrian three one four romeo contact praha one two seven one two five good day,audio_files/audio_6567.wav
6568,runway three one cleared for takeoff,audio_files/audio_6568.wav
6569,csa two mike delta climb to flight level eight zero,audio_files/audio_6569.wav
6570,nazdar miro,audio_files/audio_6570.wav
6571,heading one six zero cleared ils approach runway one three csa,audio_files/audio_6571.wav
6572,wizz air five three five contact warsaw one three four decimal nine two five good bye,audio_files/audio_6572.wav
6573,hello el al five two one ruzyne tower continue approach,audio_files/audio_6573.wav
6574,cleared for approach air france one zero eight two affirm cleared for ils one three thank you,audio_files/audio_6574.wav
6575,zulu mike sierra,audio_files/audio_6575.wav
6576,and one four three please confirm four thousand feet,audio_files/audio_6576.wav
6577,ruzyne tower csa five one six ready for departure,audio_files/audio_6577.wav
6578,praha radar good morning austrian three zero eight lima flight level three six zero descending three five zero inbound to abrax,audio_files/audio_6578.wav
6579,ok three kilo foxtrot and climb flight level one si,audio_files/audio_6579.wav
6580,clear to land three one e,audio_files/audio_6580.wav
6581,three nine seven praha radar good evening radar contact,audio_files/audio_6581.wav
6582,csa six zero five zero direct gratz,audio_files/audio_6582.wav
6583,for vlm,audio_files/audio_6583.wav
6584,startup approved and cleared to destination hurghada via voz one alfa departure with squawk one four zero two sky travel six four nine,audio_files/audio_6584.wav
6585,one two seven one two five csa two eight seven,audio_files/audio_6585.wav
