index,text,audio_path,word_count,potential_question,potential_statement
7936,austrian seven zero three descend to altitude four thousand feet qnh one zero two three cleared for ils approach runway three one,audio_files/audio_7936.wav,22,False,True
7937,bravo kilo hotel romeo tower grutzli say again taxiway kilo cross runway two eight and contact apron one two one decimal seven five five,audio_files/audio_7937.wav,24,True,False
7938,csa seven two seven reduce speed one seven zero knots,audio_files/audio_7938.wav,10,False,True
7939,parture clearance we should have,audio_files/audio_7939.wav,5,False,True
7940,two zero knots descend,audio_files/audio_7940.wav,4,False,True
7941,tower good morning finn air seven one five whiskey ils three one,audio_files/audio_7941.wav,12,False,True
7942,lufthansa nine eight hotel praha radar contact,audio_files/audio_7942.wav,7,False,True
7943,lufthansa seven two two climb flight level three two zero,audio_files/audio_7943.wav,10,False,True
7944,three one three report speed,audio_files/audio_7944.wav,5,False,True
7945,morning lufthansa seven kilo k praha radar radar contact descend flight level one three zero,audio_files/audio_7945.wav,15,False,True
7946,manwings seven papa one one eight one good day,audio_files/audio_7946.wav,9,False,True
7947,ryan air five juliett uniform praha good evening radar contact climb to flight level three two zero,audio_files/audio_7947.wav,17,False,True
7948,left one nine zero easy three zero six five,audio_files/audio_7948.wav,9,False,True
7949,standing by,audio_files/audio_7949.wav,2,False,True
7950,direct to kenok to descend,audio_files/audio_7950.wav,5,False,True
7951,cleared for takeoff runway three one lufthansa nine lima charlie thank you have a nice day bye bye,audio_files/audio_7951.wav,18,False,True
7952,praha qatari zero qatari six zero two three flight level three two zero,audio_files/audio_7952.wav,13,False,True
7953,csa nine zero four line up runway one three,audio_files/audio_7953.wav,9,False,True
7954,runway three one cleared to land we copied top jet seven zero four,audio_files/audio_7954.wav,13,False,True
7955,reach eight three five morning radar contact proceed to rapet,audio_files/audio_7955.wav,10,False,True
7956,malev eight two four turn left heading two two zero,audio_files/audio_7956.wav,10,False,True
7957,sky travel one zero one one ruzyne tower roger,audio_files/audio_7957.wav,9,False,True
7958,praha good morning lufthansa two four mike level two seven seven climbing two eight zero,audio_files/audio_7958.wav,15,False,True
7959,descending flight level one zero zero direct final approach fix runway three one csa nine seven nine,audio_files/audio_7959.wav,17,False,True
7960,oscar yankee romeo,audio_files/audio_7960.wav,3,False,True
7961,descending flight level two nine zero sky travel one on,audio_files/audio_7961.wav,10,False,True
7962,descend flight level two nine zero ryan air six quebec uni,audio_files/audio_7962.wav,11,False,True
7963,bound heading zero six zero csa,audio_files/audio_7963.wav,6,False,True
7964,swiss four eight seven november turn left to oscar kilo golf,audio_files/audio_7964.wav,11,False,True
7965,ruzyne tower zero one heliport,audio_files/audio_7965.wav,5,False,True
7966,one three two one five five two echo kilo,audio_files/audio_7966.wav,9,False,True
7967,one three five decimal one three five three three five one three five cimber one thirty sorr,audio_files/audio_7967.wav,17,False,True
7968,sa two seven zero,audio_files/audio_7968.wav,4,False,True
7969,cending level eight zero,audio_files/audio_7969.wav,4,False,True
7970,jobair zero eight two,audio_files/audio_7970.wav,4,False,True
7971,alfa direct,audio_files/audio_7971.wav,2,False,True
7972,turn left proceed direct papa romeo nine six zero,audio_files/audio_7972.wav,9,False,True
7973,csa two eight seven descend to flight level two nine zero,audio_files/audio_7973.wav,11,False,True
7974,heli oscar zulu frequency change approved schone,audio_files/audio_7974.wav,7,False,True
7975,tower csa three foxtrot,audio_files/audio_7975.wav,4,False,True
7976,wizz air eight five seven descend to flight level seven zero and now reduce speed two three zero,audio_files/audio_7976.wav,18,False,True
7977,descend flight level two nine zero nicky eight zero one seven,audio_files/audio_7977.wav,11,False,True
7978,vacate golf runway three four left cleared to land air china six one three,audio_files/audio_7978.wav,14,False,True
7979,twin star eight eight seven next descend in two minutes,audio_files/audio_7979.wav,10,False,True
7980,calibra four zero descend four thousand feet qnh one zero two zero,audio_files/audio_7980.wav,12,False,True
7981,csa nine delta sierra cleared to vlm then vlm,audio_files/audio_7981.wav,9,False,True
7982,it was like two minutes before thank you,audio_files/audio_7982.wav,8,False,True
7984,mike sierra four descend,audio_files/audio_7984.wav,4,False,True
7985,csa four eight one descend flight level nine zero contact ruzyne radar one one nine decimal zero,audio_files/audio_7985.wav,17,False,True
7986,swiss air force five two eight contact swiss radar one two four decimal two two five good bye,audio_files/audio_7986.wav,18,False,True
7987,csa four two zero ruzyne tower line up runway one three cleared for takeoff wind one seven zero degrees one knot,audio_files/audio_7987.wav,21,False,True
7988,austrian seven one zero papa one hotel austrian seven one zero papa radar radar contact,audio_files/audio_7988.wav,15,False,True
7989,csa nine seven four contact praha radar one two seven decimal eight two five,audio_files/audio_7989.wav,14,False,True
7990,ree seven zero,audio_files/audio_7990.wav,3,False,True
7991,yeah no problem three zero five,audio_files/audio_7991.wav,6,False,True
7992,two one desc,audio_files/audio_7992.wav,3,False,True
7993,is one six zero degrees three knots,audio_files/audio_7993.wav,7,False,True
7994,one three one three five lufthansa six three,audio_files/audio_7994.wav,8,False,True
7995,lufthansa six uniform victor praha radar contact,audio_files/audio_7995.wav,7,False,True
7996,csa seven seven two you may expect,audio_files/audio_7996.wav,7,False,True
7997,right heading two four zero nor shuttle three five eight zero,audio_files/audio_7997.wav,11,False,True
7998,afternoon wizz air four november mike praha radar contact climb flight level three four zero and confirm three four zero final level,audio_files/audio_7998.wav,22,True,False
7999,roger contact tower one one eight one good ni,audio_files/audio_7999.wav,9,False,True
8000,two zero six radio check,audio_files/audio_8000.wav,5,False,True
8001,yeah of course than you can expect vfr circuits after touch and go report taking off romeo circling,audio_files/audio_8001.wav,18,False,True
8002,leave one seven zero for one three zero now,audio_files/audio_8002.wav,9,False,True
8003,a two delta zulu line up runway three o,audio_files/audio_8003.wav,9,False,True
8004,csa three kilo foxtrot runway one three cleared for takeoff wind one six zero degrees two knots,audio_files/audio_8004.wav,17,False,True
8005,ups one four climb flight level three three zero climb flight level three three zero ups one four thank you,audio_files/audio_8005.wav,20,False,True
8006,bye bye,audio_files/audio_8006.wav,2,False,True
8007,csa three zero three continue approach,audio_files/audio_8007.wav,6,False,True
8008,csa seven zero two climb flight level one six zero climbing flight level one six zero csa seven zero two,audio_files/audio_8008.wav,20,False,True
8009,proceed direct bavok lot three seven mike thank you,audio_files/audio_8009.wav,9,False,True
8010,ok one fifty to four speed bird four,audio_files/audio_8010.wav,8,False,True
8011,praha good afternoo,audio_files/audio_8011.wav,3,False,True
8012,csa five zero five ruzyne tower continue approach reduce speed one five zero knots untill four miles final departure ahead airbus three two zero ok reducing,audio_files/audio_8012.wav,26,False,True
8013,ven eight nine flight level two five seven descending flight level one,audio_files/audio_8013.wav,12,False,True
8014,air france one three eight two continue present heading vectoring ils approach runway three one base leg in two minutes,audio_files/audio_8014.wav,20,False,True
8015,hotel echo xray report echo one runway two five qnh one zero one seven,audio_files/audio_8015.wav,14,False,True
8016,praha departure wizz air five five six passing,audio_files/audio_8016.wav,8,False,True
8017,lufthansa one four nine two contact praha one three three decimal three nine zero g,audio_files/audio_8017.wav,15,False,True
8018,one three four nine two five wizz air five two one bye,audio_files/audio_8018.wav,12,False,True
8019,nav checker five one one go around climbing five seven thousand feet,audio_files/audio_8019.wav,12,False,True
8020,praha good morning lufthansa four whiskey yankee flight level three four zero,audio_files/audio_8020.wav,12,False,True
8021,praha radar csa nine six zero passing three,audio_files/audio_8021.wav,8,False,True
8022,ruzyne tower csa two zulu alfa ils one,audio_files/audio_8022.wav,8,False,True
8023,three nine zero speed bird eig,audio_files/audio_8023.wav,6,False,True
8024,line up and wait three one delta two eleven,audio_files/audio_8024.wav,9,False,True
8025,one two seven decimal five seven five csa three five delta,audio_files/audio_8025.wav,11,False,True
8026,descending seven zero after kenok intercept localizer three one sky travel one one nine three,audio_files/audio_8026.wav,15,False,True
8027,four zero inbound marem,audio_files/audio_8027.wav,4,False,True
8028,four four due descending now flight level one seven zero,audio_files/audio_8028.wav,10,False,True
8029,two thousand climbing five thousand and,audio_files/audio_8029.wav,6,False,True
8030,csa five three six radar radar contact,audio_files/audio_8030.wav,7,False,True
8031,three five two three,audio_files/audio_8031.wav,4,False,True
8032,lufthansa four uniform alfa contact rhein one three three decimal two eight five,audio_files/audio_8032.wav,13,False,True
8033,lufthansa eight romeo yankee descend flight level two nine zero,audio_files/audio_8033.wav,10,False,True
8034,climb flight level three four zero germania eight nine seven zero,audio_files/audio_8034.wav,11,False,True
8035,good day one one xray papa climbing three one zero to,audio_files/audio_8035.wav,11,False,True
8036,three three two eighty five nor shuttle one one five seven bye bye,audio_files/audio_8036.wav,13,False,True
8037,beline nine nine zero eight runway three one cleared for takeoff wind one zero zero degrees two knots good by,audio_files/audio_8037.wav,20,False,True
8038,sky travel six six one turn left heading two seven zero vectoring for ils,audio_files/audio_8038.wav,14,False,True
8039,german wings seven five five praha hello radar contact standby for climb,audio_files/audio_8039.wav,12,False,True
8040,praha good morning air berlin four zero seven flight level two eight zero,audio_files/audio_8040.wav,13,False,True
8041,mike foxtrot three radar radar contact descend to flight level one zero zero information november correct,audio_files/audio_8041.wav,16,False,True
